sensor,time,datetime,y,x
22,37,2020-12-13T00:45:00Z,0.674564012,0.723794299
22,38,2020-12-13T01:00:00Z,0.69913868,0.539269561
22,39,2020-12-13T01:15:00Z,0.674564012,0.539269561
22,40,2020-12-13T01:30:00Z,0.69913868,0.539269561
22,41,2020-12-13T01:45:00Z,0.69913868,0.539269561
22,42,2020-12-13T02:00:00Z,0.69913868,0.373197296
22,43,2020-12-13T02:15:00Z,0.69913868,0.373197296
22,44,2020-12-13T02:30:00Z,0.69913868,0.317839874
22,45,2020-12-13T02:45:00Z,0.69913868,0.317839874
22,46,2020-12-13T03:00:00Z,0.69913868,0.317839874
22,47,2020-12-13T03:15:00Z,0.723713348,0.317839874
22,48,2020-12-13T03:30:00Z,0.69913868,0.262482453
22,49,2020-12-13T03:45:00Z,0.723713348,0.262482453
22,50,2020-12-13T04:00:00Z,0.69913868,0.262482453
22,51,2020-12-13T04:15:00Z,0.723713348,0.262482453
22,52,2020-12-13T04:30:00Z,0.723713348,0.114862662
22,53,2020-12-13T04:45:00Z,0.723713348,0.114862662
22,54,2020-12-13T05:00:00Z,0.723713348,0.114862662
22,55,2020-12-13T05:15:00Z,0.723713348,0.114862662
22,56,2020-12-13T05:30:00Z,0.69913868,0.188672557
22,57,2020-12-13T05:45:00Z,0.723713348,0.188672557
22,58,2020-12-13T06:00:00Z,0.723713348,0.188672557
22,59,2020-12-13T06:15:00Z,0.723713348,0.188672557
22,60,2020-12-13T06:30:00Z,0.723713348,0.437780954
22,61,2020-12-13T06:45:00Z,0.723713348,0.437780954
22,62,2020-12-13T07:00:00Z,0.723713348,0.437780954
22,63,2020-12-13T07:15:00Z,0.723713348,0.437780954
22,64,2020-12-13T07:30:00Z,0.748288016,0.437780954
22,65,2020-12-13T07:45:00Z,0.748288016,0.51159085
22,66,2020-12-13T08:00:00Z,0.748288016,0.51159085
22,67,2020-12-13T08:15:00Z,0.748288016,0.51159085
22,68,2020-12-13T08:30:00Z,0.748288016,0.493138376
22,69,2020-12-13T08:45:00Z,0.748288016,0.493138376
22,70,2020-12-13T09:00:00Z,0.748288016,0.493138376
22,71,2020-12-13T09:15:00Z,0.748288016,0.493138376
22,72,2020-12-13T09:30:00Z,0.772862684,0.557722034
22,73,2020-12-13T09:45:00Z,0.772862684,0.557722034
22,74,2020-12-13T10:00:00Z,0.772862684,0.557722034
22,75,2020-12-13T10:15:00Z,0.772862684,0.557722034
22,76,2020-12-13T10:30:00Z,0.772862684,0.493138376
22,77,2020-12-13T10:45:00Z,0.797437352,0.493138376
22,78,2020-12-13T11:00:00Z,0.772862684,0.493138376
22,79,2020-12-13T11:15:00Z,0.797437352,0.493138376
22,80,2020-12-13T11:30:00Z,0.797437352,0.41932848
22,81,2020-12-13T11:45:00Z,0.797437352,0.41932848
22,82,2020-12-13T12:00:00Z,0.82201202,0.41932848
22,83,2020-12-13T12:15:00Z,0.82201202,0.41932848
22,84,2020-12-13T12:30:00Z,0.82201202,0.474685902
22,85,2020-12-13T12:45:00Z,0.82201202,0.474685902
22,86,2020-12-13T13:00:00Z,0.82201202,0.474685902
22,87,2020-12-13T13:15:00Z,0.846586687,0.474685902
22,88,2020-12-13T13:30:00Z,0.82201202,0.483912139
22,89,2020-12-13T13:45:00Z,0.846586687,0.483912139
22,90,2020-12-13T14:00:00Z,0.846586687,0.483912139
22,91,2020-12-13T14:15:00Z,0.846586687,0.483912139
22,92,2020-12-13T14:30:00Z,0.846586687,0.520817087
22,93,2020-12-13T14:45:00Z,0.871161355,0.520817087
22,94,2020-12-13T15:00:00Z,0.895736023,0.520817087
22,95,2020-12-13T15:15:00Z,0.895736023,0.520817087
22,96,2020-12-13T15:30:00Z,0.895736023,0.696115589
22,97,2020-12-13T15:45:00Z,0.920310691,0.696115589
22,98,2020-12-13T16:00:00Z,0.944885359,0.696115589
22,99,2020-12-13T16:15:00Z,0.944885359,0.696115589
22,100,2020-12-13T16:30:00Z,0.969460027,0.899092801
22,101,2020-12-13T16:45:00Z,0.994034695,0.899092801
22,102,2020-12-13T17:00:00Z,0.994034695,0.899092801
22,103,2020-12-13T17:15:00Z,1.018609363,0.899092801
22,104,2020-12-13T17:30:00Z,1.043184031,1.092843777
22,105,2020-12-13T17:45:00Z,1.067758699,1.092843777
22,106,2020-12-13T18:00:00Z,1.092333367,1.092843777
22,107,2020-12-13T18:15:00Z,1.141482703,1.092843777
22,108,2020-12-13T18:30:00Z,1.166057371,1.240463568
22,109,2020-12-13T18:45:00Z,1.215206707,1.240463568
22,110,2020-12-13T19:00:00Z,1.239781375,1.240463568
22,111,2020-12-13T19:15:00Z,1.28893071,1.240463568
22,112,2020-12-13T19:30:00Z,1.313505378,1.41576207
22,113,2020-12-13T19:45:00Z,1.362654714,1.41576207
22,114,2020-12-13T20:00:00Z,1.41180405,1.41576207
22,115,2020-12-13T20:15:00Z,1.460953386,1.41576207
22,116,2020-12-13T20:30:00Z,1.510102722,1.554155624
22,117,2020-12-13T20:45:00Z,1.53467739,1.554155624
22,118,2020-12-13T21:00:00Z,1.583826726,1.554155624
22,119,2020-12-13T21:15:00Z,1.583826726,1.554155624
22,120,2020-12-13T21:30:00Z,1.608401394,1.618739282
22,121,2020-12-13T21:45:00Z,1.608401394,1.618739282
22,122,2020-12-13T22:00:00Z,1.632976062,1.618739282
22,123,2020-12-13T22:15:00Z,1.632976062,1.618739282
22,124,2020-12-13T22:30:00Z,1.65755073,1.53570315
22,125,2020-12-13T22:45:00Z,1.65755073,1.53570315
22,126,2020-12-13T23:00:00Z,1.65755073,1.53570315
22,127,2020-12-13T23:15:00Z,1.682125397,1.53570315
22,128,2020-12-13T23:30:00Z,1.682125397,1.046712592
22,129,2020-12-13T23:45:00Z,1.682125397,1.046712592
22,130,2020-12-14T00:00:00Z,1.682125397,1.046712592
22,131,2020-12-14T00:15:00Z,1.682125397,1.046712592
22,132,2020-12-14T00:30:00Z,1.682125397,1.046712592
22,133,2020-12-14T00:45:00Z,1.65755073,0.474685902
22,134,2020-12-14T01:00:00Z,1.65755073,0.474685902
22,135,2020-12-14T01:15:00Z,1.65755073,0.474685902
22,136,2020-12-14T01:30:00Z,1.65755073,0.474685902
22,137,2020-12-14T01:45:00Z,1.65755073,0.474685902
22,138,2020-12-14T02:00:00Z,1.65755073,0.170220083
22,139,2020-12-14T02:15:00Z,1.632976062,0.170220083
22,140,2020-12-14T02:30:00Z,1.65755073,-0.005078419
22,141,2020-12-14T02:45:00Z,1.632976062,-0.005078419
22,142,2020-12-14T03:00:00Z,1.65755073,-0.005078419
22,143,2020-12-14T03:15:00Z,1.632976062,-0.005078419
22,144,2020-12-14T03:30:00Z,1.632976062,-0.15269821
22,145,2020-12-14T03:45:00Z,1.632976062,-0.15269821
22,146,2020-12-14T04:00:00Z,1.608401394,-0.15269821
22,147,2020-12-14T04:15:00Z,1.608401394,-0.15269821
22,148,2020-12-14T04:30:00Z,1.608401394,-0.198829394
22,149,2020-12-14T04:45:00Z,1.608401394,-0.198829394
22,150,2020-12-14T05:00:00Z,1.608401394,-0.198829394
22,151,2020-12-14T05:15:00Z,1.583826726,-0.198829394
22,152,2020-12-14T05:30:00Z,1.583826726,-0.235734342
22,153,2020-12-14T05:45:00Z,1.583826726,-0.235734342
22,154,2020-12-14T06:00:00Z,1.559252058,-0.235734342
22,155,2020-12-14T06:15:00Z,1.559252058,-0.235734342
22,156,2020-12-14T06:30:00Z,1.559252058,-0.115793262
22,157,2020-12-14T06:45:00Z,1.559252058,-0.115793262
22,158,2020-12-14T07:00:00Z,1.559252058,-0.115793262
22,159,2020-12-14T07:15:00Z,1.559252058,-0.115793262
22,160,2020-12-14T07:30:00Z,1.53467739,-0.115793262
22,161,2020-12-14T07:45:00Z,1.53467739,-0.115793262
22,162,2020-12-14T08:00:00Z,1.53467739,-0.014304656
22,163,2020-12-14T08:15:00Z,1.53467739,-0.014304656
22,164,2020-12-14T08:30:00Z,1.53467739,0.290161163
22,165,2020-12-14T08:45:00Z,1.53467739,0.290161163
22,166,2020-12-14T09:00:00Z,1.53467739,0.290161163
22,167,2020-12-14T09:15:00Z,1.53467739,0.290161163
22,168,2020-12-14T09:30:00Z,1.53467739,0.39164977
22,169,2020-12-14T09:45:00Z,1.53467739,0.39164977
22,170,2020-12-14T10:00:00Z,1.53467739,0.39164977
22,171,2020-12-14T10:15:00Z,1.53467739,0.39164977
22,172,2020-12-14T10:30:00Z,1.53467739,0.548495798
22,173,2020-12-14T10:45:00Z,1.53467739,0.548495798
22,174,2020-12-14T11:00:00Z,1.53467739,0.548495798
22,175,2020-12-14T11:15:00Z,1.53467739,0.548495798
22,176,2020-12-14T11:30:00Z,1.53467739,0.668436878
22,177,2020-12-14T11:45:00Z,1.53467739,0.668436878
22,178,2020-12-14T12:00:00Z,1.53467739,0.668436878
22,179,2020-12-14T12:15:00Z,1.53467739,0.668436878
22,180,2020-12-14T12:30:00Z,1.53467739,0.677663115
22,181,2020-12-14T12:45:00Z,1.53467739,0.677663115
22,182,2020-12-14T13:00:00Z,1.559252058,0.677663115
22,183,2020-12-14T13:15:00Z,1.559252058,0.677663115
22,184,2020-12-14T13:30:00Z,1.559252058,0.668436878
22,185,2020-12-14T13:45:00Z,1.559252058,0.668436878
22,186,2020-12-14T14:00:00Z,1.559252058,0.668436878
22,187,2020-12-14T14:15:00Z,1.559252058,0.668436878
22,188,2020-12-14T14:30:00Z,1.559252058,0.686889352
22,189,2020-12-14T14:45:00Z,1.559252058,0.686889352
22,190,2020-12-14T15:00:00Z,1.559252058,0.686889352
22,191,2020-12-14T15:15:00Z,1.583826726,0.686889352
22,192,2020-12-14T15:30:00Z,1.583826726,0.686889352
22,193,2020-12-14T15:45:00Z,1.583826726,0.686889352
22,194,2020-12-14T16:00:00Z,1.608401394,0.686889352
22,195,2020-12-14T16:15:00Z,1.608401394,0.686889352
22,196,2020-12-14T16:30:00Z,1.608401394,0.714568062
22,197,2020-12-14T16:45:00Z,1.608401394,0.714568062
22,198,2020-12-14T17:00:00Z,1.608401394,0.714568062
22,199,2020-12-14T17:15:00Z,1.608401394,0.714568062
22,200,2020-12-14T17:30:00Z,1.608401394,0.327066111
22,201,2020-12-14T17:45:00Z,1.608401394,0.327066111
22,202,2020-12-14T18:00:00Z,1.608401394,0.327066111
22,203,2020-12-14T18:15:00Z,1.608401394,0.327066111
22,204,2020-12-14T18:30:00Z,1.608401394,-0.549426398
22,205,2020-12-14T18:45:00Z,1.583826726,-0.549426398
22,206,2020-12-14T19:00:00Z,1.583826726,-0.549426398
22,207,2020-12-14T19:15:00Z,1.559252058,-0.549426398
22,208,2020-12-14T19:30:00Z,1.583826726,-0.706272426
22,209,2020-12-14T19:45:00Z,1.583826726,-0.706272426
22,210,2020-12-14T20:00:00Z,1.583826726,-0.706272426
22,211,2020-12-14T20:15:00Z,1.583826726,-0.706272426
22,212,2020-12-14T20:30:00Z,1.583826726,-0.447937792
22,213,2020-12-14T20:45:00Z,1.583826726,-0.447937792
22,214,2020-12-14T21:00:00Z,1.583826726,-0.447937792
22,215,2020-12-14T21:15:00Z,1.583826726,-0.447937792
22,216,2020-12-14T21:30:00Z,1.559252058,-0.27263929
22,217,2020-12-14T21:45:00Z,1.559252058,-0.27263929
22,218,2020-12-14T22:00:00Z,1.559252058,-0.27263929
22,219,2020-12-14T22:15:00Z,1.559252058,-0.27263929
22,220,2020-12-14T22:30:00Z,1.53467739,-0.235734342
22,221,2020-12-14T22:45:00Z,1.53467739,-0.235734342
22,222,2020-12-14T23:00:00Z,1.53467739,-0.235734342
22,223,2020-12-14T23:15:00Z,1.510102722,-0.235734342
22,224,2020-12-14T23:30:00Z,1.510102722,-0.309544237
22,225,2020-12-14T23:45:00Z,1.485528054,-0.309544237
22,226,2020-12-15T00:00:00Z,1.485528054,-0.309544237
22,227,2020-12-15T00:15:00Z,1.460953386,-0.309544237
22,228,2020-12-15T00:30:00Z,1.460953386,-0.309544237
22,229,2020-12-15T00:45:00Z,1.436378718,-0.309544237
22,230,2020-12-15T01:00:00Z,1.436378718,-0.530973924
22,231,2020-12-15T01:15:00Z,1.41180405,-0.530973924
22,232,2020-12-15T01:30:00Z,1.41180405,-0.530973924
22,233,2020-12-15T01:45:00Z,1.387229382,-0.733951137
22,234,2020-12-15T02:00:00Z,1.362654714,-0.733951137
22,235,2020-12-15T02:15:00Z,1.362654714,-0.733951137
22,236,2020-12-15T02:30:00Z,1.338080046,-0.826213506
22,237,2020-12-15T02:45:00Z,1.338080046,-0.826213506
22,238,2020-12-15T03:00:00Z,1.313505378,-0.826213506
22,239,2020-12-15T03:15:00Z,1.28893071,-0.826213506
22,240,2020-12-15T03:30:00Z,1.28893071,-0.890797164
22,241,2020-12-15T03:45:00Z,1.264356042,-0.890797164
22,242,2020-12-15T04:00:00Z,1.264356042,-0.890797164
22,243,2020-12-15T04:15:00Z,1.215206707,-0.890797164
22,244,2020-12-15T04:30:00Z,1.215206707,-1.075321903
22,245,2020-12-15T04:45:00Z,1.190632039,-1.075321903
22,246,2020-12-15T05:00:00Z,1.166057371,-1.075321903
22,247,2020-12-15T05:15:00Z,1.166057371,-1.075321903
22,248,2020-12-15T05:30:00Z,1.141482703,-1.075321903
22,249,2020-12-15T05:45:00Z,1.116908035,-1.241394168
22,250,2020-12-15T06:00:00Z,1.092333367,-1.241394168
22,251,2020-12-15T06:15:00Z,1.092333367,-1.241394168
22,252,2020-12-15T06:30:00Z,1.043184031,-1.398240196
22,253,2020-12-15T06:45:00Z,1.043184031,-1.398240196
22,254,2020-12-15T07:00:00Z,1.018609363,-1.398240196
22,255,2020-12-15T07:15:00Z,0.994034695,-1.398240196
22,256,2020-12-15T07:30:00Z,0.969460027,-1.481276328
22,257,2020-12-15T07:45:00Z,0.944885359,-1.481276328
22,258,2020-12-15T08:00:00Z,0.920310691,-1.481276328
22,259,2020-12-15T08:15:00Z,0.895736023,-1.481276328
22,260,2020-12-15T08:30:00Z,0.871161355,-1.582764935
22,261,2020-12-15T08:45:00Z,0.846586687,-1.582764935
22,262,2020-12-15T09:00:00Z,0.82201202,-1.582764935
22,263,2020-12-15T09:15:00Z,0.797437352,-1.582764935
22,264,2020-12-15T09:30:00Z,0.772862684,-1.675027304
22,265,2020-12-15T09:45:00Z,0.748288016,-1.675027304
22,266,2020-12-15T10:00:00Z,0.723713348,-1.675027304
22,267,2020-12-15T10:15:00Z,0.69913868,-1.675027304
22,268,2020-12-15T10:30:00Z,0.674564012,-1.758063436
22,269,2020-12-15T10:45:00Z,0.649989344,-1.758063436
22,270,2020-12-15T11:00:00Z,0.649989344,-1.758063436
22,271,2020-12-15T11:15:00Z,0.600840008,-1.758063436
22,272,2020-12-15T11:30:00Z,0.57626534,-1.86877828
22,273,2020-12-15T11:45:00Z,0.551690672,-1.86877828
22,274,2020-12-15T12:00:00Z,0.527116004,-1.86877828
22,275,2020-12-15T12:15:00Z,0.502541336,-1.86877828
22,276,2020-12-15T12:30:00Z,0.477966668,-1.961040649
22,277,2020-12-15T12:45:00Z,0.453392,-1.961040649
22,278,2020-12-15T13:00:00Z,0.428817333,-1.961040649
22,279,2020-12-15T13:15:00Z,0.404242665,-1.961040649
22,280,2020-12-15T13:30:00Z,0.379667997,-2.016398071
22,281,2020-12-15T13:45:00Z,0.355093329,-2.016398071
22,282,2020-12-15T14:00:00Z,0.330518661,-2.016398071
22,283,2020-12-15T14:15:00Z,0.305943993,-2.016398071
22,284,2020-12-15T14:30:00Z,0.305943993,-1.979493123
22,285,2020-12-15T14:45:00Z,0.281369325,-1.979493123
22,286,2020-12-15T15:00:00Z,0.256794657,-1.979493123
22,287,2020-12-15T15:15:00Z,0.232219989,-1.979493123
22,288,2020-12-15T15:30:00Z,0.232219989,-1.65657483
22,289,2020-12-15T15:45:00Z,0.207645321,-1.65657483
22,290,2020-12-15T16:00:00Z,0.207645321,-1.65657483
22,291,2020-12-15T16:15:00Z,0.207645321,-1.65657483
22,292,2020-12-15T16:30:00Z,0.183070653,-1.305977827
22,293,2020-12-15T16:45:00Z,0.183070653,-1.305977827
22,294,2020-12-15T17:00:00Z,0.183070653,-1.305977827
22,295,2020-12-15T17:15:00Z,0.183070653,-1.305977827
22,296,2020-12-15T17:30:00Z,0.158495985,-1.019964482
22,297,2020-12-15T17:45:00Z,0.183070653,-1.019964482
22,298,2020-12-15T18:00:00Z,0.158495985,-1.019964482
22,299,2020-12-15T18:15:00Z,0.183070653,-1.019964482
22,300,2020-12-15T18:30:00Z,0.183070653,-0.780082321
22,301,2020-12-15T18:45:00Z,0.183070653,-0.780082321
22,302,2020-12-15T19:00:00Z,0.183070653,-0.780082321
22,303,2020-12-15T19:15:00Z,0.232219989,-0.780082321
22,304,2020-12-15T19:30:00Z,0.232219989,-0.669367478
22,305,2020-12-15T19:45:00Z,0.256794657,-0.669367478
22,306,2020-12-15T20:00:00Z,0.281369325,-0.669367478
22,307,2020-12-15T20:15:00Z,0.281369325,-0.669367478
22,308,2020-12-15T20:30:00Z,0.305943993,-0.558652635
22,309,2020-12-15T20:45:00Z,0.330518661,-0.558652635
22,310,2020-12-15T21:00:00Z,0.330518661,-0.558652635
22,311,2020-12-15T21:15:00Z,0.330518661,-0.558652635
22,312,2020-12-15T21:30:00Z,0.330518661,-0.577105109
22,313,2020-12-15T21:45:00Z,0.330518661,-0.577105109
22,314,2020-12-15T22:00:00Z,0.330518661,-0.577105109
22,315,2020-12-15T22:15:00Z,0.330518661,-0.577105109
22,316,2020-12-15T22:30:00Z,0.305943993,NA
22,317,2020-12-15T22:45:00Z,0.305943993,-0.706272426
22,318,2020-12-15T23:00:00Z,0.281369325,-0.706272426
22,319,2020-12-15T23:15:00Z,0.281369325,-0.706272426
22,320,2020-12-15T23:30:00Z,0.281369325,-0.946154586
22,321,2020-12-15T23:45:00Z,0.256794657,-0.946154586
22,322,2020-12-16T00:00:00Z,0.232219989,-0.946154586
22,323,2020-12-16T00:15:00Z,0.232219989,-0.946154586
22,324,2020-12-16T00:30:00Z,0.232219989,-0.946154586
22,325,2020-12-16T00:45:00Z,0.232219989,-0.946154586
22,326,2020-12-16T01:00:00Z,0.207645321,-1.093774377
22,327,2020-12-16T01:15:00Z,0.183070653,-1.093774377
22,328,2020-12-16T01:30:00Z,0.183070653,-1.093774377
22,329,2020-12-16T01:45:00Z,0.158495985,-1.093774377
22,330,2020-12-16T02:00:00Z,0.158495985,-1.186036746
22,331,2020-12-16T02:15:00Z,0.133921317,-1.186036746
22,332,2020-12-16T02:30:00Z,0.133921317,-1.287525353
22,333,2020-12-16T02:45:00Z,NA,NA
22,334,2020-12-16T03:00:00Z,0.109346649,-1.287525353
22,335,2020-12-16T03:15:00Z,0.084771981,-1.287525353
22,336,2020-12-16T03:30:00Z,0.060197313,-1.29675159
22,337,2020-12-16T03:45:00Z,0.060197313,-1.29675159
22,338,2020-12-16T04:00:00Z,0.060197313,-1.29675159
22,339,2020-12-16T04:15:00Z,0.060197313,-1.29675159
22,340,2020-12-16T04:30:00Z,0.035622645,-1.29675159
22,341,2020-12-16T04:45:00Z,0.035622645,-1.29675159
22,342,2020-12-16T05:00:00Z,0.011047978,-1.29675159
22,343,2020-12-16T05:15:00Z,0.011047978,-1.29675159
22,344,2020-12-16T05:30:00Z,0.011047978,-1.241394168
22,345,2020-12-16T05:45:00Z,-0.01352669,-1.241394168
22,346,2020-12-16T06:00:00Z,-0.01352669,-1.241394168
22,347,2020-12-16T06:15:00Z,-0.038101358,-1.241394168
22,348,2020-12-16T06:30:00Z,-0.038101358,-1.241394168
22,349,2020-12-16T06:45:00Z,-0.062676026,-1.241394168
22,350,2020-12-16T07:00:00Z,-0.062676026,-1.241394168
22,351,2020-12-16T07:15:00Z,-0.062676026,-1.241394168
22,352,2020-12-16T07:30:00Z,-0.087250694,-1.259846642
22,353,2020-12-16T07:45:00Z,-0.087250694,-1.259846642
22,354,2020-12-16T08:00:00Z,-0.111825362,-1.259846642
22,355,2020-12-16T08:15:00Z,-0.111825362,-1.259846642
22,356,2020-12-16T08:30:00Z,-0.111825362,-1.305977827
22,357,2020-12-16T08:45:00Z,-0.13640003,-1.305977827
22,358,2020-12-16T09:00:00Z,-0.13640003,-1.305977827
22,359,2020-12-16T09:15:00Z,-0.13640003,-1.305977827
22,360,2020-12-16T09:30:00Z,-0.160974698,-1.305977827
22,361,2020-12-16T09:45:00Z,-0.160974698,-1.305977827
22,362,2020-12-16T10:00:00Z,-0.160974698,-1.305977827
22,363,2020-12-16T10:15:00Z,-0.185549366,-1.305977827
22,364,2020-12-16T10:30:00Z,-0.185549366,-1.361335248
22,365,2020-12-16T10:45:00Z,-0.210124034,-1.361335248
22,366,2020-12-16T11:00:00Z,-0.210124034,-1.361335248
22,367,2020-12-16T11:15:00Z,-0.210124034,-1.361335248
22,368,2020-12-16T11:30:00Z,-0.210124034,-1.333656537
22,369,2020-12-16T11:45:00Z,-0.234698702,-1.333656537
22,370,2020-12-16T12:00:00Z,-0.234698702,-1.333656537
22,371,2020-12-16T12:15:00Z,-0.234698702,-1.333656537
22,372,2020-12-16T12:30:00Z,-0.25927337,-1.425918907
22,373,2020-12-16T12:45:00Z,-0.25927337,-1.425918907
22,374,2020-12-16T13:00:00Z,-0.283848038,-1.425918907
22,375,2020-12-16T13:15:00Z,-0.283848038,-1.425918907
22,376,2020-12-16T13:30:00Z,-0.283848038,-1.499728802
22,377,2020-12-16T13:45:00Z,-0.308422706,-1.499728802
22,378,2020-12-16T14:00:00Z,-0.308422706,-1.499728802
22,379,2020-12-16T14:15:00Z,-0.332997374,-1.499728802
22,380,2020-12-16T14:30:00Z,-0.332997374,-1.508955039
22,381,2020-12-16T14:45:00Z,-0.332997374,-1.508955039
22,382,2020-12-16T15:00:00Z,-0.332997374,-1.508955039
22,383,2020-12-16T15:15:00Z,-0.357572042,-1.508955039
22,384,2020-12-16T15:30:00Z,-0.357572042,-1.472050091
22,385,2020-12-16T15:45:00Z,-0.38214671,-1.472050091
22,386,2020-12-16T16:00:00Z,-0.38214671,-1.472050091
22,387,2020-12-16T16:15:00Z,-0.406721377,-1.472050091
22,388,2020-12-16T16:30:00Z,-0.406721377,-1.361335248
22,389,2020-12-16T16:45:00Z,-0.406721377,-1.361335248
22,390,2020-12-16T17:00:00Z,-0.406721377,-1.361335248
22,391,2020-12-16T17:15:00Z,-0.406721377,-1.361335248
22,392,2020-12-16T17:30:00Z,-0.431296045,-1.361335248
22,393,2020-12-16T17:45:00Z,-0.431296045,-1.361335248
22,394,2020-12-16T18:00:00Z,-0.431296045,-1.361335248
22,395,2020-12-16T18:15:00Z,-0.431296045,-1.361335248
22,396,2020-12-16T18:30:00Z,NA,NA
22,397,2020-12-16T18:45:00Z,-0.431296045,-1.222941694
22,398,2020-12-16T19:00:00Z,-0.455870713,-1.222941694
22,399,2020-12-16T19:15:00Z,-0.455870713,-1.222941694
22,400,2020-12-16T19:30:00Z,-0.455870713,-1.250620405
22,401,2020-12-16T19:45:00Z,-0.480445381,-1.250620405
22,402,2020-12-16T20:00:00Z,-0.480445381,-1.250620405
22,403,2020-12-16T20:15:00Z,-0.480445381,-1.250620405
22,404,2020-12-16T20:30:00Z,-0.480445381,-1.333656537
22,405,2020-12-16T20:45:00Z,-0.480445381,-1.333656537
22,406,2020-12-16T21:00:00Z,-0.480445381,-1.333656537
22,407,2020-12-16T21:15:00Z,-0.480445381,-1.333656537
22,408,2020-12-16T21:30:00Z,-0.505020049,-1.41669267
22,409,2020-12-16T21:45:00Z,-0.505020049,-1.41669267
22,410,2020-12-16T22:00:00Z,-0.505020049,-1.41669267
22,411,2020-12-16T22:15:00Z,-0.505020049,-1.41669267
22,412,2020-12-16T22:30:00Z,-0.505020049,-1.453597618
22,413,2020-12-16T22:45:00Z,-0.529594717,-1.453597618
22,414,2020-12-16T23:00:00Z,-0.529594717,-1.453597618
22,415,2020-12-16T23:15:00Z,-0.529594717,-1.453597618
22,416,2020-12-16T23:30:00Z,-0.554169385,-1.435145144
22,417,2020-12-16T23:45:00Z,-0.554169385,-1.435145144
22,418,2020-12-17T00:00:00Z,-0.554169385,-1.435145144
22,419,2020-12-17T00:15:00Z,-0.554169385,-1.435145144
22,420,2020-12-17T00:30:00Z,-0.554169385,-1.435145144
22,421,2020-12-17T00:45:00Z,-0.554169385,-1.435145144
22,422,2020-12-17T01:00:00Z,-0.578744053,-1.453597618
22,423,2020-12-17T01:15:00Z,-0.578744053,-1.453597618
22,424,2020-12-17T01:30:00Z,-0.578744053,-1.453597618
22,425,2020-12-17T01:45:00Z,-0.603318721,-1.453597618
22,426,2020-12-17T02:00:00Z,-0.578744053,-1.453597618
22,427,2020-12-17T02:15:00Z,NA,NA
22,428,2020-12-17T02:30:00Z,-0.603318721,-1.435145144
22,429,2020-12-17T02:45:00Z,-0.603318721,-1.435145144
22,430,2020-12-17T03:00:00Z,-0.603318721,-1.435145144
22,431,2020-12-17T03:15:00Z,-0.627893389,-1.435145144
22,432,2020-12-17T03:30:00Z,-0.627893389,-1.444371381
22,433,2020-12-17T03:45:00Z,-0.652468057,-1.444371381
22,434,2020-12-17T04:00:00Z,-0.627893389,-1.444371381
22,435,2020-12-17T04:15:00Z,-0.652468057,-1.444371381
22,436,2020-12-17T04:30:00Z,-0.652468057,-1.499728802
22,437,2020-12-17T04:45:00Z,-0.652468057,-1.499728802
22,438,2020-12-17T05:00:00Z,-0.677042725,-1.499728802
22,439,2020-12-17T05:15:00Z,-0.677042725,-1.499728802
22,440,2020-12-17T05:30:00Z,-0.677042725,-1.472050091
22,441,2020-12-17T05:45:00Z,-0.677042725,-1.472050091
22,442,2020-12-17T06:00:00Z,-0.677042725,-1.472050091
22,443,2020-12-17T06:15:00Z,-0.701617393,-1.472050091
22,444,2020-12-17T06:30:00Z,-0.701617393,-1.453597618
22,445,2020-12-17T06:45:00Z,-0.701617393,-1.453597618
22,446,2020-12-17T07:00:00Z,-0.726192061,-1.453597618
22,447,2020-12-17T07:15:00Z,-0.726192061,-1.453597618
22,448,2020-12-17T07:30:00Z,-0.726192061,-1.499728802
22,449,2020-12-17T07:45:00Z,-0.726192061,-1.499728802
22,450,2020-12-17T08:00:00Z,-0.726192061,-1.499728802
22,451,2020-12-17T08:15:00Z,-0.750766729,-1.499728802
22,452,2020-12-17T08:30:00Z,-0.750766729,-1.490502565
22,453,2020-12-17T08:45:00Z,-0.750766729,-1.490502565
22,454,2020-12-17T09:00:00Z,-0.750766729,-1.490502565
22,455,2020-12-17T09:15:00Z,-0.750766729,-1.490502565
22,456,2020-12-17T09:30:00Z,-0.775341397,-1.490502565
22,457,2020-12-17T09:45:00Z,-0.775341397,-1.490502565
22,458,2020-12-17T10:00:00Z,-0.775341397,-1.490502565
22,459,2020-12-17T10:15:00Z,-0.799916065,-1.490502565
22,460,2020-12-17T10:30:00Z,-0.775341397,-1.481276328
22,461,2020-12-17T10:45:00Z,-0.799916065,-1.481276328
22,462,2020-12-17T11:00:00Z,-0.799916065,-1.481276328
22,463,2020-12-17T11:15:00Z,-0.799916065,-1.481276328
22,464,2020-12-17T11:30:00Z,-0.824490732,-1.490502565
22,465,2020-12-17T11:45:00Z,-0.799916065,-1.490502565
22,466,2020-12-17T12:00:00Z,-0.824490732,-1.490502565
22,467,2020-12-17T12:15:00Z,-0.824490732,-1.490502565
22,468,2020-12-17T12:30:00Z,-0.824490732,-1.508955039
22,469,2020-12-17T12:45:00Z,-0.824490732,-1.508955039
22,470,2020-12-17T13:00:00Z,-0.824490732,-1.508955039
22,471,2020-12-17T13:15:00Z,-0.8490654,-1.508955039
22,472,2020-12-17T13:30:00Z,-0.8490654,-1.518181276
22,473,2020-12-17T13:45:00Z,-0.8490654,-1.518181276
22,474,2020-12-17T14:00:00Z,-0.8490654,-1.518181276
